"Numero de département","Numéro agrément/Approval number","SIRET","Raison SOCIALE - Enseigne commerciale/Name","Adresse/Adress","Code postal/Postal code","Commune/Town","Catégorie/Category","Activités associées/Associated activities","Espèce/Specy"
"78","78.269.005","93521909700018","VIANDES D'ILE DE FRANCE"," RUE JACQUELINE AURIOL","78125","GAZERAN","PP","I(CP);II(CP);V(MP)",""
"78","78.356.002","30522018800034","SOC POUR LA RESTAURATION DIFFEREE","PARC ACTIVITE GOMBERVILLE 2 RUE AMEDEE GORDINI","78114","MAGNY-LES-HAMEAUX","PP","VIII(PP)",""
"78","78.401.001","84191774300020","LPDS GROUP - LA PIZZA DU DIMANCHE SOIR"," 30 BD THIERS","78250","MEULAN-EN-YVELINES","PP","0(CS)",""
"78","78.481.002","82797248000046","L'ARTISAN SAUCIER - ARTISAN SAUCIER"," 60 ROUTE DE SARTROUVILLE","78230","LE PECQ","PP","VIII(PP)",""
"78","78.490.001","66205454300043","LENOTRE - LENOTRE ECOLE"," 40 RUE PIERRE CURIE","78370","PLAISIR","PP","IX(PP);VIII(PP)",""
"78","78.517.005","35152352700023","ESPACE SAVEUR","ZAC DU BEL AIR 1 B RUE HYPPOLITE MEGE MOURIES","78120","RAMBOUILLET","PP","VIII(PP)",""
"79","79.005.001","52536146500020","MARIE SURGELES","SOULIEVRES LD COQUINE","79600","AIRVAULT","PP","0(CS);VIII(PP)",""
"79","79.020.001","37974561500011","CHEZ MORILLE"," LA BERTHONNIERE","79400","AUGE","PP","II(CP);II(SH);V(MP)",""
"79","79.049.002","39189217100037","COVI"," BOULEVARD DU MARECHAL FOCH","79300","BRESSUIRE","PP","",""
"79","79.049.004","19790706600041","ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE LES SICAUDIERES - ATELIER TECHNOLOGIQUE AGROALIMENTAIRE","CAMPUS DES SICAUDIERES BD DE NANTES","79300","BRESSUIRE","PP","I(CP);II(CP);III(CP)",""
"79","79.049.006","30448689700032","ETS DANIEL BERNIER SAS"," TERVES LES CHAVECHES","79300","BRESSUIRE","PP","I(CP);V(MP)",""
"79","79.049.010","32890899100016","GAEC L'HERMITAGE"," LA BOISRELIERE","79300","BRESSUIRE","PP","0(CS);I(CP);II(CP);II(SH)",""
"79","79.079.005","90029939700019","CONSERVERIE BODET"," 54 LA LANDE","79700","MAULEON","PP","",""
"79","79.135.001","38532897600027","SARL L'ABATTOIR DU RENARD ROUGE"," 2 LES DOUVES","79200","GOURGE","PP","0(CS);0(RW);II(CP);II(SH);V(MP)",""
"79","79.176.001","40324351200015","SARL GAILLARD","LA BOURONNIERE LA BOURONNIERE","79340","MENIGOUTE","PP","II(CP);II(SH)",""
"79","79.191.002","32340180200026","BATY-VIANDES"," 11 RUE THOMAS PORTAU","79000","NIORT","PP","I(CP);V(MP)",""
"79","79.195.001","33431548800018","GALLIANCE NUEIL"," 15 CHEMIN DU QUAIREAU","79250","NUEIL-LES-AUBIERS","PP","0(CS);II(CP);V(MP)",""
"79","79.202.011","42250796200013","FAVID"," 38 BOULEVARD EDGARD QUINET","79200","PARTHENAY","PP","0(CS);V(MP);V(MSM)",""
"79","79.246.002","38398687400204","COOPERL ARC ATLANTIQUE"," ZI DE VERDEIL","79800","SAINTE-EANNE","PP","0(CS);I(CP);I(SH);V(MP)",""
"80","80.001.020","30569094300058","S.A MESNIL SERVICE","ZONE INDUSTRIELLE RUE VENTOSE","80132","VAUCHELLES-LES-QUESNOY","PP","V(MP)",""
"80","80.021.001","50890512200034","TRADITION FRAIS - CENTRALE FRAIS"," 51 RUE SULLY","80000","AMIENS","PP","I(CP);V(MP)",""
"80","80.021.004","50035631600025","GOURMET RECEPTION"," 55 RUE DE POULAINVILLE","80080","AMIENS","PP","VIII(PP)",""
"80","80.021.007","90882605000019","DOMONT ANTOINE"," 13 AV GEORGES POMPIDOU","80000","AMIENS","PP","V(MP)",""
"80","80.025.001","40536969500011","FERME SAINT CHRISTOPHE","FERME ST CHRISTOPHE PETIT CHEMIN","80120","ARGOULES","PP","0(CS);VIII(FFPP);XI(PP)",""
"80","80.318.001","77622146700165","GROUPE BIGARD","ZAC DU VAL DE NIEVRE AV DU BIGAREST","80420","FLIXECOURT","PP","0(CS);I(CP);II(CP);V(MM);V(MP)",""
"80","80.561.009","32922290500047","SPECIALITES ANTILLAISES SAVEURS CREOLES"," AV DE LA PETITE VITESSE","80500","MONTDIDIER","PP","0(CS);VIII(PP);V(MP)",""
"80","80.585.004","39337442600020","RILLETTES DE L ERMITAGE"," ZONE INDUSTRIELLE NORD","80190","NESLE","PP","",""
"80","80.685.002","88364673900028","SIAS"," RUE DU CHAMP MACRET","80700","ROYE","PP","VIII(PP)",""
"80","80.721.001","49540533400030","AU COIN GOUTEUX"," ALL DU LILAS DE MER","80230","SAINT-VALERY-SUR-SOMME","PP","I(CP);VIII(PP)",""
"80","80.751.001","37832096400018","LES CANARDS DU VAL DE LUCE"," 12 RUE JACQUES HODIN","80110","THENNES","PP","VIII(PP);V(MP)",""
"80","80.798.003","77571147600041","LE DOMAINE PICARD"," 84 RUE DES LIBERATEURS 1944","80260","VILLERS-BOCAGE","PP","0(CS)",""
"80","80.799.001","48404643800038","LES SALAISONS DU TERROIR"," 53 CHS DU VAL DE SOMME","80800","VILLERS-BRETONNEUX","PP","",""
"80","80.805.001","51911205600014","LA FERME DES 3 CHATAIGNIERS"," 15 RUE SAINT JACQUES","80500","VILLERS-TOURNELLE","PP","I(CP);V(MP)",""
"81","81.003.001","32072245700035","MAISON ROUSTIT"," ZI LE DOLMEN","81250","ALBAN","PP","RC(CUISCEN);VIII(PP)",""
"81","81.003.003","33794998600026","SOC SERRES & CIE"," 1 RUE BENJAMIN FRANKLIN","81250","ALBAN","PP","0(CS)",""
"81","81.003.030","80925391700011","SARL NOS PETITES CONSERVES"," ZONE ARTISANALE DU DOLMEN","81250","ALBAN","PP","VIII(PP);X(PP)",""
"81","81.004.005","31527022300029","TARN VIANDES","N°2 & 4 6 RUE HIPPOLYTE CROZES","81000","ALBI","PP","0(CS);I(CP);V(MP)",""
"81","81.004.009","33346578900019","CONSERVERIES PIERRE LASCROUX"," 252 AV ALBERT THOMAS","81000","ALBI","PP","II(CP)",""
"81","81.004.011","82932385600049","COMPAGNIE MONTAGNE NOIRE","ZA DE JARLARD RUE HENRI MOISSAN","81000","ALBI","PP","",""
"81","81.004.023","83227215700013","CO.BE.","ZI DE JARLARD 39 RUE PHILIPPE LEBON","81000","ALBI","PP","I(CP);V(MM);V(MP)",""
"81","81.004.148","44006880700013","PIERRE VALETTE SALAISONS","ZA DE JARLARD 29 RUE HENRI MOISSAN","81000","ALBI","PP","",""
"81","81.024.001","50751829800017","ABATTOIR ET DECOUPES DES TUILERIES","Z.A. LA RIVIERE R.D. 999","81630","BEAUVAIS-SUR-TESCOU","PP","I(CP);II(CP);II(SH);V(MM)",""
"81","81.052.002","79106059300021","PAELLA Y FIESTA - PATRICK TRAITEUR"," 41 RUE MARCEL DASSAULT","81990","CAMBON","PP","VIII(PP);X(PP)",""
"81","81.052.018","81026760900016","EARL RAYSSAGUEL"," 47 CHE DE RAYSSAGUEL","81990","CAMBON","PP","II(CP);II(SH);V(MP)",""
"81","81.065.006","38359406600011","CHARCUTERIE ANTOINE"," LE VERDIER DE SAINT PALAIS","81100","CASTRES","PP","0(CS);I(CP)",""
"81","81.070.001","43886591700043","SARL AU PETIT PIED DE COCHON","ZA LES MASSIES 37 RUE DU PRADAL","81800","COUFOULEUX","PP","I(CP)",""
"81","81.074.001","13002793100356","CHAMBRE DE METIERS ET DE L'ARTISANAT DE REGION OCCITANIE - CCMA FORMATION ALBI-CUNAC"," 112 ROUTE DES TEMPLIERS","81990","CUNAC","PP","I(CP);II(CP)",""
"81","81.083.001","82932385600031","COMPAGNIE MONTAGNE NOIRE"," RTE DE REVEL","81540","DURFORT","PP","0(CS)",""
"81","81.105.001","35105864900010","BAZAR TINERHIR"," 19 PLACE DU JOURDAIN","81300","GRAULHET","PP","VIII(PP)",""
"81","81.116.001","42051074500011","EURL PIERRE FABRES"," LA MARQUETTE","81500","LABASTIDE-SAINT-GEORGES","PP","0(CS);I(CP);V(MM);V(MP)",""
"81","81.119.101","79137493700021","CUMA L'ATELIER"," 83 AVENUE DE REALMONT","81120","LABOUTARIE","PP","I(CP);II(CP);V(MM)",""
"81","81.120.005","77733557100066","LES FERMIERS OCCITANS"," 1873 ROUTE FRANCOIS JACOB","81290","LABRUGUIERE","PP","II(CP);II(SH)",""
"81","81.122.004","43503538100019","GAEC LA FERME DE LENDREVIE"," 1430 CHE DE LENDREVIE","81340","LACAPELLE-PINET","PP","II(CP);II(SH)",""
"81","81.124.007","40275529200016","SARL CALAS"," 3 PL DE LA VIERGE","81230","LACAUNE","PP","I(CP)",""
"81","81.124.008","38021587100019","FOURGASSIE FRERES"," RTE DE CASTRES LAGRAVE","81230","LACAUNE","PP","",""
"81","81.124.013","30777311900010","SALAISONS OBERTI","QUARTIER DE LA COMBE RUE FLANDRE DUNKERQUE","81230","LACAUNE","PP","",""
"81","81.124.015","33918780900019","RASCOL MARCEL & FILS"," LD LES VIDALS","81230","LACAUNE","PP","I(CP)",""
"81","81.124.016","43999139900015","SAS LE RAY-GAL"," 25 AV DE MONTALET","81230","LACAUNE","PP","I(CP)",""
"81","81.124.019","71642036900010","SALAISONS DU LACAUNAIS","B.P.46 AV CORPS FRANC MONTAGNE NOIRE","81230","LACAUNE","PP","0(RW);I(CP)",""
"81","81.124.027","48432449600013","SALAISONS DE LA VERNEDE"," LA VERNEDE","81230","LACAUNE","PP","",""
"81","81.124.035","41140104500017","GRANIER ET FILS","SAGNENS RTE DE CASTRES","81230","LACAUNE","PP","0(RW)",""
"81","81.124.068","30777311900028","SALAISONS OBERTI"," LIEU DIT GRANISSE","81230","LACAUNE","PP","0(CS)",""
"81","81.124.071","30777311900036","SALAISONS OBERTI"," SAGNENS","81230","LACAUNE","PP","I(CP);V(MP)",""
"81","81.136.001","41782373900012","CAZEAUX SERGE","PEYRE BLANQUE","81140","LARROQUE","PP","I(CP);II(CP)",""
"81","81.144.022","38881872600142","AOSTE SNC OU A SNC"," ZA DE L'HERMET HAUT","81380","LESCURE D'ALBIGEOIS","PP","",""
"81","81.145.003","49508458400012","SAS DU LACAS"," LD LE LACAS","81310","LISLE-SUR-TARN","PP","I(CP);II(CP)",""
"81","81.162.002","41096815000020","SICA DES PAYS DE L'AUTAN","LES CLAUZOLLES LES CLAUZOLLES","81470","MAURENS-SCOPONT","PP","I(CP);II(CP);II(SH)",""
"81","81.163.007","41118050800011","VIANDAGRI"," 4 RUE DES CHARPENTIERS","81200","MAZAMET","PP","I(CP);V(MM)",""
"81","81.192.004","52334596500033","SALAISONS SAINT GEORGES","LIEU DIT CANDOUBRE 381 ROUTE DE CAMBON","81320","MURAT-SUR-VEBRE","PP","V(MP)",""
"81","81.192.018","44161903800017","MILLAS - CHARCUTERIE MILLAS","MOULIN MAGE LD LES ARGIEUSES","81320","MURAT-SUR-VEBRE","PP","I(CP)",""
"81","81.203.101","78891387900011","ATELIER DE DECOUPE PAULINETOIS"," 6 PLACE DE LA LAITERIE","81250","PAULINET","PP","I(CP);V(MM);V(MP)",""
"81","81.219.011","42230269500016","DELPY SARL"," 1 RUE GUILLAUME LAVABRE","81700","PUYLAURENS","PP","0(CS);I(CP);III(CP);V(MM);V(MP)",""
"81","81.219.020","42467475200011","SAS SALAS DVC","LA BAGEOLE RUE GUILLAUME LAVABRE","81700","PUYLAURENS","PP","I(CP);III(CP);V(MM);V(MP)",""
"81","81.229.001","48287400500028","MAGNI CLEMENT"," LD EN BLAZI","81470","ROQUEVIDAL","PP","II(CP);II(SH)",""
"81","81.249.004","39379059700016","SARL DE VERS","LD VERS 17 RUE DE LA PLANQUETTE","81190","SAINTE-GEMME","PP","I(CP);V(MM)",""
"81","81.249.267","31929534100014","EARL ICHARD LES MARRATIERES"," LES MARATIERES","81190","SAINTE-GEMME","PP","II(CP);V(MP)",""
"81","81.254.038","44215672500016","SARL VIALANOVE"," VIALANOVE","81350","SAINT-JEAN-DE-MARCEL","PP","I(CP);III(CP);V(MP)",""
"81","81.272.235","52211333100022","LA VIE BIO"," 1800 ROUTE DES ROUSSELS","81630","SAINT-URCISSE","PP","I(CP);II(CP);II(SH);V(MP);X(EPC)",""
"81","81.284.014","42991137300026","MAISON ALARY","ZAC DE LA BAUTE LD LE GRAVIER","81990","LE SEQUESTRE","PP","I(CP);II(CP)",""
"81","81.325.173","41291754400014","EARL DE LA FERME DE BONICARDE","LA BONICARDE","81290","VIVIERS LES MONTAGNES","PP","I(CP)",""
"82","82.013.004","37994925800014","SAS MICOULEAU - MICOULEAU"," 19 RUE NATIONALE","82500","BEAUMONT-DE-LOMAGNE","PP","",""
"82","82.041.002","52758871900023","DU CAUSSE"," 5006 BOURDONCLE HAUT","82140","CAZALS","PP","I(CP);V(MP)",""
"82","82.051.006","48922005300016","DURFORT SALAISONS"," 470 RUE DES PELERINS","82390","DURFORT-LACAPELETTE","PP","V(MP)",""
"82","82.084.001","42071700100010","SARL DES CADURQUES"," METAL","82190","LACOUR","PP","",""
"82","82.094.002","48922005300024","DURFORT SALAISONS"," MARTY PAGA","82110","LAUZERTE","PP","V(MP)",""
"82","82.102.005","43033942400011","GAEC DES CHAMPS DE LAGARRIERE"," 1073 ROUTE DE LAGARRIERE","82120","MANSONVILLE","PP","II(CP);II(SH)",""
"82","82.121.013","77733557100140","LES FERMIERS OCCITANS"," 1670 CHE DE MATRAS","82000","MONTAUBAN","PP","II(CP);VIII(PP);V(MP);XII(PP)",""
"82","82.167.001","80811138900017","EARL DES PIBOULS"," 2194 RTE DE SAINT ETIENNE DE TULMONT","82370","SAINT-NAUPHARY","PP","",""
"82","82.174.003","43213128200019","SARL FERME DE CALVIGNAC"," CALVIGNAC","82300","SAINT-VINCENT-D'AUTEJAC","PP","I(CP)",""
"83","83.029.003","42812179200017","FRERES ALLEXANDRE"," QUA BAS TIRE BOEUF","83440","CALLIAN","PP","II(CP);II(SH)",""
"83","83.032.001","40237166000018","LES MOULINS AUFIES SARL"," CHE DEPARTEMENTAL 45","83570","CARCES","PP","",""
"83","83.047.003","38480603000035","MIDI VIANDES"," 28 AV DE TOULON","83260","LA CRAU","PP","0(CS);I(CP);II(CP);V(MP)",""
"83","83.050.588","52175861500012","BORGES EVENEMENTS"," 396 CHE DE LA COLLINE AUX CHENES","83300","DRAGUIGNAN","PP","",""
"83","83.054.001","34774268600012","MADERN PLATS CUISINES","ZONE D ENTREPRISE LA FARLEDE 75 RUE DU DR ROUX","83210","LA FARLEDE","PP","VIII(PP)",""
"83","83.070.008","50272303400018","CANTINI LE LAVANDOU"," 25 AV MARTYRS DE LA RESISTANCE","83980","LE LAVANDOU","PP","I(CP);V(MP)",""
"83","83.101.001","83810387700018","LE TIMON"," BONNE TERRASSE","83350","RAMATUELLE","PP","VIII(PP);X(PP)",""
"83","83.107.002","34761844900032","SALFADIS CHARCUTERIE","ZAC DU BLAVET RAPHELE","83380","ROQUEBRUNE-SUR-ARGENS","PP","",""
"83","83.107.313","50127450000013","ETABLISSEMENTS MARCHIO CHARCUTERIE 2000 - ETBALISSEMENTS MACHIO","LIEUDIT RAPHELE ZAC 14 LES BLAVETS","83380","ROQUEBRUNE-SUR-ARGENS","PP","VIII(PP);V(MP)",""
"83","83.116.002","99250541200013","CHAN CUISINE"," 405 AVENUE DES 5 PONTS","83470","SAINT-MAXIMIN-LA-SAINTE-BAUME","PP","VIII(PP)",""
"83","83.121.003","50963294900012","CATRICE GOURMET"," ZONE ARTISANALE LA COMBE","83690","SALERNES","PP","0(CS);VIII(PP)",""
"83","83.127.004","50422031000065","APL-GEKKO - APL GEKKO"," ALLEE D’HELSINKI","83870","SIGNES","PP","I(CP);VIII(PP);V(MP)",""
"83","83.130.006","42881846200015","ASIA CENTRAL FOOD","ZA LA POULASSE AV DE L ARLESIENNE","83210","SOLLIES-PONT","PP","VIII(PP)",""
"83","83.130.211","32854462200025","PATES LANZA"," 51 IMPASSE DU CADENET","83210","SOLLIES-PONT","PP","0(CS)",""
"83","83.132.001","38480603000050","MIDI VIANDES","RN 97 QUARTIER LA ROUMIOUVE","83210","SOLLIES-VILLE","PP","VIII(PP)",""
"83","83.144.003","79930170000024","T.S.A. VIANDES - TSA VIANDES","ROND POINT DE LA BIGUE N 97 TOULON A NICE","83160","LA VALETTE-DU-VAR","PP","I(CP);II(CP);V(MP)",""
"84","84.007.005","64262052000014","ETABLISSEMENTS R.FILLIERE - MAISON FILLIERE"," 20 AVENUE DE FONTCOUVERTE","84000","AVIGNON","PP","0(CS);I(CP);V(MP)",""
"84","84.007.006","64262052000030","ETABLISSEMENTS R.FILLIERE","MIN BAT S RTE NATIONALE 7","84000","AVIGNON","PP","",""
"84","84.007.020","38774449300025","AGIS","ZI COURTINE 802 RUE STE GENEVIEVE","84000","AVIGNON","PP","0(CS);VIII(MSFP)",""
"84","84.019.001","32177464800026","LES METS DE PROVENCE","ZI LA CROISIERE","84500","BOLLENE","PP","0(CS)",""
"84","84.029.001","44439993500030","RAYNAL ET ROQUELAURE PROVENCE","USINE VIEUX CHE DE PIOLENC CHE DE PIOLENC","84850","CAMARET-SUR-AIGUES","PP","",""
"84","84.029.002","80142309600024","CONSERVERIES PROVENCALES "" CABANON"""," CHE CHEMIN DE PIOLENC","84850","CAMARET-SUR-AIGUES","PP","",""
"84","84.031.003","38201964400014","CONSERVERIES DAVIN"," 648 AV DES MARCHES","84200","CARPENTRAS","PP","",""
"84","84.031.004","33490067700033","RINJONNEAU ET FILS"," 150 ALL BELLECOUR","84200","CARPENTRAS","PP","0(CS)",""
"84","84.044.001","39092771300011","SARL OLIVERIE DU COMTAT ET DES BARONNIES"," 1291 CHE DES AMARENS","84340","ENTRECHAUX","PP","",""
"84","84.054.001","50851378500156","SOCOPA VIANDES"," ZI LA PETITE MARINE","84800","L'ISLE-SUR-LA-SORGUE","PP","0(WM);I(CP);V(MP)",""
"84","84.078.001","53381738300037","CEREAVIE"," ZA NOTRE DAME","84430","MONDRAGON","PP","VIII(PP)",""
"84","84.080.002","39479218800010","LOUIS MARTIN PRODUCTION","QUARTIER LA PEYROUSE 82 CHE DE LA BUIRE","84170","MONTEUX","PP","",""
"84","84.080.013","91492262000028","LA CUISINE PROVENCALE"," 1189 CHE DE BEAUCHAMP","84170","MONTEUX","PP","VIII(PP)",""
"84","84.088.003","37885243800019","CONSERVERIE RAYNAUD","PERNES LES FONTAINES CHE DE PRATO PLAGE","84210","PERNES-LES-FONTAINES","PP","VIII(PP)",""
"84","84.089.001","65262016200022","SALAISON PERTUISIENNE"," 19 IMP JULES SEGUIN","84120","PERTUIS","PP","0(CS);I(CP);II(CP);V(MP)",""
"84","84.099.001","31297603800033","SOCIETE ROBION VIANDES - DUPAS TRAITEUR"," 76 RTE DES TAILLADES","84440","ROBION","PP","",""
"84","84.106.002","91941929100027","LES TRUFFES DU VAUCLUSE","84290 SAINTE 1434 ANCIEN CHEMIN DE COURTHEZON","84290","SAINTE-CECILE-LES-VIGNES","PP","",""
"84","84.118.001","81751619800022","ABATTOIRS DU PAYS D'APT - ABATTOIRS AU PAYS D'APT"," QUA DES TRIQUEFAUTS","84490","SAINT-SATURNIN-LES-APT","PP","I(CP);III(CP);III(SH);I(SH)",""
"85","85.006.001","32295081700013","CHARCUTERIE VENDEENNE"," LD BELLE EAU","85220","APREMONT","PP","I(CP)",""
"85","85.008.003","88202368200017","MB DECOUPE"," 9 Q RUE DE LA GRANGE","85430","AUBIGNY-LES CLOUZEAUX","PP","I(CP);V(MP)",""
"85","85.012.003","40357551700012","P.M.T. VENDEE DIFFUSION"," ZAC DU RAMPY","85550","LA BARRE-DE-MONTS","PP","IX(PP);VIII(PP);XI(PP)",""
"85","85.026.004","41807787100030","TRADITION DE VENDEE"," ZONE ARTISANALE","85430","LA BOISSIERE-DES-LANDES","PP","I(CP);V(MP)",""
"85","85.048.005","44822110100034","SARL DELICES DE L ARCEAU"," ZA LA BARBOIRE","85500","CHANVERRIE","PP","",""
"85","85.051.003","34054544100081","FLEURY MICHON LS"," ZI PIERRE BRUNE","85110","CHANTONNAY","PP","II(CP)",""
"85","85.059.004","38237475900027","BIOPORC LA NATURE LA SAVEUR"," Z.I. DU FIEF TARDY","85120","LA CHATAIGNERAIE","PP","0(CS);I(CP);V(MP)",""
"85","85.062.001","84357454200018","FLORIAN DECOUPE - L'ATELIER DE FLORIAN DECOUPE","ZONE ARTISANALE DES SAPINIERES RUE DES ARTISANS","85710","CHATEAUNEUF","PP","I(CP);V(MM);V(MP)",""
"85","85.065.001","54665036700131","ARRIVE"," ZI DE LA PROMENADE","85250","CHAVAGNES-EN-PAILLERS","PP","II(CP);V(MP)",""
"85","85.082.001","51293652700047","LES DELICES DE CLOBERT - MAISON GIFFAUD - PRODUITS ELABORES"," 11 ZI LES ROCHETTES","85590","LES EPESSES","PP","0(CS);I(CP);V(MP)",""
"85","85.082.005","51293652700013","LES DELICES DE CLOBERT"," ZA MONTFORT","85590","LES EPESSES","PP","",""
"85","85.084.002","37840398400040","ERNEST SOULARD - CUISINE DE CONSTANCE","L'OIE 9 RUE DE L'INDUSTRIE","85140","L'OIE","PP","V(MP);XII(PP)",""
"85","85.086.001","32249907000017","GALLIANCE FALLERON","ZONE ARTISANALE 6 ALLEE DES PENIERES","85670","FALLERON","PP","",""
"85","85.089.001","91085222700016","A.C.T.P - ATELIER DE CUISSON ET DE TRANSFORMATION PRODUCTEURS"," 68 ZI DU BOIS IMBERT","85280","LA FERRIERE","PP","",""
"85","85.089.006","82282999000016","D.V.P. DECOUPE VIANDES PRODUCTEUR - DECOUPE VIANDE PRODUCTEUR"," 68 DU BOIS IMBERT","85280","LA FERRIERE","PP","I(CP);V(MM);V(MP)",""
"85","85.113.018","83494149400033","CONSERVERIE DE L'ILE D'YEU"," 28 RUE DE LA PLAGE","85350","L'ILE-D'YEU","PP","VIII(PP)",""
"85","85.115.001","32040180500025","ETABLISSEMENTS BEZIAU"," ZA PAREDS","85110","LA JAUDONNIERE","PP","0(CS);I(CP);II(CP);V(MP)",""
"85","85.128.002","33852580100043","SODISAL - SAVEURS DE VENDEE"," LES TROIS FONTAINES","85400","LUCON","PP","",""
"85","85.140.001","34054544100099","FLEURY MICHON LS","LA GARE - RUE DE BAUDRIERE RTE DE LA MEILLERAIE TILLAY","85700","POUZAUGES","PP","",""
"85","85.140.005","34054544100016","FLEURY MICHON LS"," RTE DE LA GARE","85700","POUZAUGES","PP","VIII(PP)",""
"85","85.146.002","54735024900074","SOCIETE DES ETS BOUGRO ""SODEBO""","BATIMENT SOFRESH ZI DU DISTRICT - ST-GEORGES-DE-MONTAIGU","85600","MONTAIGU-VENDEE","PP","",""
"85","85.151.001","40257456000015","O'GUSTE"," 564 RUE DE LA LOUISIERE","85290","MORTAGNE-SUR-SEVRE","PP","0(CS);I(CP);II(CP);III(CP);V(MP)",""
"85","85.154.002","34054544100024","FLEURY MICHON LS"," LE GRENOUILLER","85390","MOUILLERON-SAINT-GERMAIN","PP","VIII(PP)",""
"85","85.159.001","83904682800019","BG VIANDES"," RUE DE LA GROIX","85370","NALLIERS","PP","I(CP);V(MM);V(MP)",""
"85","85.164.001","32780721000015","GASTROMER","ZONE INDUSTRIELLE -2 ET 4 RTE DE LA TAILLEE","85690","NOTRE-DAME-DE-MONTS","PP","VIII(PP)",""
"85","85.178.003","84901462600022","LA CENTRALE DU BOCAL"," 5 RUE AMPERE","85170","LE POIRE-SUR-VIE","PP","VIII(PP)",""
"85","85.182.003","34054544100073","FLEURY MICHON LS","ZI DE MONTIFAUT RUE MONTIFAUT DE HAUT","85700","POUZAUGES","PP","",""
"85","85.182.005","34054544100032","FLEURY MICHON LS","ZI DE MONTIFAUT RUE DU MOULIN GEMOT DE BAS","85700","POUZAUGES","PP","0(RW);VIII(PP)",""
"85","85.182.007","88180980000017","SN L'ASSIETTE BLEUE","ZI DE MONTIFAUT 49 RUE JOSEPH CUGNOT","85700","POUZAUGES","PP","VIII(PP)",""
"85","85.215.003","31261392000049","JEAN ROUTHIAU"," 24 AVENUE DE LA METAIRIE","85250","SAINT-FULGENT","PP","0(CS);I(CP);VIII(PP);V(MP)",""
"85","85.217.002","54735024900066","SOCIETE DES ETS BOUGRO ""SODEBO""","BATIMENT PSV2 ZI DU DISTRICT- SAINT-GEORGES-DE-MONTAIGU-","85600","MONTAIGU-VENDEE","PP","",""
"85","85.217.004","54735024900108","SOCIETE DES ETS BOUGRO ""SODEBO""","BATIMENT KIMARMOR ZI DU DISTRICT - ST-GEORGES-DE-MONTAIGU","85600","MONTAIGU-VENDEE","PP","VIII(PP)",""
"85","85.217.005","54735024900090","SOCIETE DES ETS BOUGRO ""SODEBO""","BATIMENT GOODWICH 1 ET 2 ZI DU DISTRICT - ST-GEORGES-DE-MONTAIGU","85600","MONTAIGU-VENDEE","PP","IX(PP)",""
"85","85.217.006","54735024900041","SOCIETE DES ETS BOUGRO ""SODEBO""","BATIMENT INBO 1 ET 2  -ST GEORGES DE MONTAIGU- ZI DU DISTRICT","85600","MONTAIGU-VENDEE","PP","II(CP);IX(PP);V(MP);X(PP)",""
"85","85.217.007","54735024900033","SOCIETE DES ETS BOUGRO ""SODEBO""","BATIMENT SOBOX ZI DU DISTRICT - ST GEORGES DE MONTAIGU","85600","MONTAIGU-VENDEE","PP","VIII(PP)",""
"85","85.222.003","34201072500022","GENDREAU"," 84 RTE DES SABLES","85800","SAINT-GILLES-CROIX-DE-VIE","PP","VIII(PP)",""
"85","85.222.009","38091334300030","VIF ARGENT - V.I.F. VERY INNOVATIVE FOOD","ZI DE LA BEGAUDIERE RTE DE LA ROCHE SUR YON","85800","SAINT-GILLES-CROIX-DE-VIE","PP","VIII(PP)",""
"85","85.233.001","54665036700180","ARRIVE"," L EPINASSE","85210","SAINT-JEAN-DE-BEUGNE","PP","",""
"85","85.240.001","50134772800021","CHARCUTERIE PAUL BEGEIN","ZAE LE PERDRIETTE 2 RUE FRANCOIS VIETE","85590","SAINT-MALO-DU-BOIS","PP","I(CP);III(CP);V(MP)",""
"85","85.240.002","87896532600019","TERRE DE GALLIE"," 14 RUE MARY MAYNE","85590","SAINT-MALO-DU-BOIS","PP","0(CS);II(CP);V(MP)",""
"85","85.246.007","41169998600021","JULES & MAX"," 130 RUE DU PETIT BOURBON","85140","SAINT-MARTIN-DES-NOYERS","PP","I(CP);II(CP);V(MP)",""
"85","85.305.001","53356576800017","LE CANARD DE MELUSINE"," LA CHAIZE BOIRE","85120","VOUVANT","PP","II(CP)",""
"86","86.050.002","38450625900017","SARL DOMAINE DE ROUILLY"," LD ROUILLY","86190","CHALANDRAY","PP","II(CP);II(SH);V(MM);V(MP);XII(PP)",""
"86","86.066.002","33866871800053","CUMA LES PRES GOURMANDS"," 6 B RUE BERNARD PALISSY","86100","CHATELLERAULT","PP","I(CP);II(CP);V(MP)",""
"86","86.066.369","53746831600022","S.A.R.L. FAVREAU"," 9 RUE DU PIN","86100","CHATELLERAULT","PP","V(MP)",""
"86","86.079.001","82194386700019","CFP GASTRONOMIE","GENETON 13 RTE DE MONTS","86200","LA ROCHE-RIGAULT","PP","VIII(PP);XI(PP)",""
