depInsee,dossApproNumConcatLb,etbSiret,etbLb,adrConcat,codePostalNb,comNomSimplifie,aggCatUe,aggActiviteAssocie,aggEspUe
92,92.036.023,40363187200062,TOUTADOM,7 RTE DU BASSIN,92230,GENNEVILLIERS,CS,,
92,92.036.027,41460103900046,LA MAISON NORDIQUE,20 RUE THOMAS EDISON 20-22,92230,GENNEVILLIERS,CS,VIII(FFPP),
92,92.050.006,39931561300428,METRO FRANCE,ZONE ARTISANALE DU PETIT NANTERRE 5 RUE DES GRANDS PRES Z.A. DU PETIT NANTERRE,92000,NANTERRE,CS,I(CP),
92,92.060.001,43401254800021,PEGASE - B.V.S,BATIMENT B 7 AV GALILEE BATIMENT B,92350,LE PLESSIS-ROBINSON,CS,I(CP);VI(PP);V(MP),
92,92.078.004,39931561300634,METRO FRANCE,102 104 102 AV DE VERDUN 102-104,92390,VILLENEUVE-LA-GARENNE,CS,I(CP);VIII(FFPP),
92,94.065.065,39931561300014,METRO FRANCE,ZONE ARTISANALE DU PETIT NANTERRE 5 RUE DES GRANDS PRES,92024,NANTERRE,CS,,
93,93.001.001,50237942300044,EURL YVES MARIE LE BOUCHER BOHEME,"6 B RUE SOLFERINO ",93300,AUBERVILLIERS,CS,I(CP),
93,93.001.050,69204586700011,BOUCHERIE DE LA PORTE DE LA VILLETTE,"1 RUE SOLFERINO ",93300,AUBERVILLIERS,CS,I(CP),
93,93.001.094,44078877600019,DVA CLASS,"16 B RUE DE LA MALADRERIE ",93300,AUBERVILLIERS,CS,I(CP);II(CP);V(MP),
93,93.005.001,83307636700022,STEF LOGISTIQUE AULNAY-SOUS-BOIS,47 BD ANDRE CITROEN,93600,AULNAY-SOUS-BOIS,CS,,
93,93.005.093,50806876400028,FD MEAT,55 73 ZONE INDUSTRIELLE DES MARDELLES 55 RUE BLAISE PASCAL 55-73-ZONE INDUSTRIELLE DES MARDELLES,93600,AULNAY-SOUS-BOIS,CS,I(CP);II(CP);V(MP),
93,93.008.014,39931561300345,METRO FRANCE,35 77 ZONE INDUSTRIELLE LES VIGNES 35 RUE BENOIT FRACHON 35-77 ZI LES VIGNES,93000,BOBIGNY,CS,,
93,93.008.158,49412844000018,SARL MSA,"92 RUE BENOIT FRACHON ",93000,BOBIGNY,CS,,
93,93.010.399,37969351800027,C.MIGUEL,"1 T CHE LATERAL ",93140,BONDY,CS,,
93,93.014.005,41849248400013,K.V.R.,"4 PL DU CHATEAU ",93390,CLICHY-SOUS-BOIS,CS;RW,VIII(FFPP),
93,93.027.080,43511909400017,DAVIMA,"80 AV DU GENERAL LECLERC ",93120,LA COURNEUVE,CS,VIII(FFPP);VI(PP),
93,93.047.034,33033917700041,ASPASIA BUI KIM KHUE,40 A 44 40 AV DES HORTENSIAS 40 A 44,93370,MONTFERMEIL,CS;RW,IX(PP);VIII(PP);VI(PP),
93,93.048.003,31371030300022,PREVOGEL,MONTREUIL SOUS BOIS 39 RUE DE LA POINTE 39-39BIS,93100,MONTREUIL,CS,,
93,93.048.005,83094916000097,EFG RESTAURATION,13 RUE DES PAPILLONS,93100,MONTREUIL,CS,VI(PP),
93,93.055.014,43122925100019,DELICE IKBAR,13 RUE BOIELDIEU 13 A 15,93500,PANTIN,CS,VI(PP),
93,93.057.003,57211887500044,LA NORMANDIE A PARIS,ZI DE LA POUDRETTE 36 ALL DE LUXEMBOURG ZI DE LA POUDRETTE,93320,LES PAVILLONS-SOUS-BOIS,CS,,
93,93.063.004,72200201100046,LES BOUCHERIES DE L'ILE DE FRANCE,71 A 75 71 AV GASTON ROUSSEL 71 A 75,93230,ROMAINVILLE,CS,I(CP),
93,93.066.001,43932261100039,SIMON & FILS - RIMAL PARIS," 205 AV DU PRESIDENT WILSON ",93210,SAINT-DENIS,CS,I(CP);II(CP);VIII(MSFP);VI(PP);V(MP),
93,93.066.002,84263817300018,MER SEA IGLOO - MER SEA - MER SEA IGLOO,"60 RUE FRANCIS DE PRESSENSE ",93200,SAINT-DENIS,CS,VIII(FFPP);VIII(PP),
93,93.066.003,44974420000055,FLEUR DE METS - FLEUR DE METS - CUISINE ET COMPAGNIE,"103 RUE CHARLES MICHELS ",93200,SAINT-DENIS,CS,VIII(PP);VI(PP);X(PP),
93,93.066.005,87764607500011,MENEA - CARRE D'AS,"9 RUE DE LA POTERIE ",93200,SAINT-DENIS,CS,I(CP);II(CP),
93,93.066.006,53089028400181,KDSUSHI0001,"12 CHE DU MOULIN BASSET ",93200,SAINT-DENIS,RW,RC(CUISCEN);VIII(PP);VI(PP),
93,93.070.001,52866698500015,LABORATOIRE CURTY' S,"20 AV DES MARRONNIERS ",93400,SAINT OUEN SUR SEINE,CS;RW,VIII(FFPP);VIII(PP);VI(PP),
93,93.072.001,34931455900023,SOCIETE PINEL,"26 RUE GEORGES BAUCE ",93240,STAINS,CS,I(CP);VI(PP),
93,93.072.003,30612717600056,EURO-FROMAGE,ZAC DE LA CERISAIE AV CHARLES DE GAULLE ZAC DE LA CERISAIE,93240,STAINS,CS,,
93,93.072.005,83861130900017,DESBOYAUX SARA,ZAC ST LEGER BATIMENT 1 2 AVENUE DE STALINGRAD,93240,STAINS,CS,XIII(PP),
93,93.072.007,49916007500036,GROUPEMENT DE PRODUITS AVICOLES,"32 AV CHARLES DE GAULLE ",93240,STAINS,CS,,
93,93.072.042,42988609600016,S C V,ZONE D AMENAGEMENT CONCERTE ST LEGER 12 AV DE STALINGRAD 12 A 24 ZAC ST LEGER,93240,STAINS,CS,,
93,93.072.094,50365611800018,LA FERME DU MOULIN NEUF,"7 RUE DU MOULIN NEUF ",93240,STAINS,CS,,
93,93.073.001,84411768900027,PANASIA CENTRAL - BARON LOUIS TRAITEUR; PANASIA,ACTIPARK 50 RUE DES CHARDONNERETS ACTIPARK,93290,TREMBLAY-EN-FRANCE,RW,VIII(PP);VI(PP),
93,93.073.002,07585011500355,SEALOGIS FREIGHT FORWARDING,BAT 3441 ZONE CARGO 4 7 RUE DU TE BAT 3441 ZONE CARGO 4,93290,TREMBLAY-EN-FRANCE,CS,,
93,93.073.005,67203997101704,DANONE PRODUITS FRAIS FRANCE,ZI DES PETITS PONTS AV MARCEL PAUL ZI DES PETITS PONTS,93290,TREMBLAY-EN-FRANCE,CS,,
93,93.079.001,31119851900036,SALAISONS MAURIAC,ZONE INDUSTRIELLE 17 RUE MAURICE PAILLARD ZONE INDUSTRIELLE,93430,VILLETANEUSE,CS,VI(PP);V(MP),
93,93.079.046,42344690500014,KENZA HALAL,17-19 17 RUE RAYMOND BROSSE 17-19,93430,VILLETANEUSE,CS,,
94,90.004.119,32229479400035,SOCOFRAM,"3 ALL DES COQUELICOTS ",94470,BOISSY-SAINT-LEGER,CS,,
94,94.002.011,42195339900043,ABISSE - PETITS COTIERS,ZA DES GRANDS MARAIS 10 RUE DE GRENOBLE ZA DES GRANDS MARAIS,94140,ALFORTVILLE,CS,VIII(FFPP),
94,94.002.012,35131957900048,LA SHUNDE IMPORTS & EXPORTS,"71 RUE ETIENNE DOLET ",94140,ALFORTVILLE,CS,,
94,94.004.001,35059015400042,RHC,"10 AV GEORGES BRASSENS ",94470,BOISSY-SAINT-LEGER,CS,IX(PP),
94,94.004.133,34282830800037,TRADITION ET GOURMANDISES,"29 RUE DU 8 MAI 1945 ",94470,BOISSY-SAINT-LEGER,CS,II(CP);VI(PP),
94,94.011.001,34078382800015,CARNIATO EUROPE,"6 RTE DE STAINS ",94380,BONNEUIL-SUR-MARNE,CS,VIII(PP);VI(PP),
94,94.016.018,81886868900014,ASIE GOURMET,"84 RUE DU COLONEL FABIEN ",94230,CACHAN,CS,VIII(PP);VI(PP);V(MP),
94,94.019.003,39931561300287,METRO FRANCE,"8 RUE GAY LUSSAC ",94430,CHENNEVIERES-SUR-MARNE,CS,I(CP);VIII(FFPP),
94,94.019.018,45244191800045,EURL MARIANO AUX CAVES DU PORTUGAL 33,"3 B RUE GAY LUSSAC ",94430,CHENNEVIERES-SUR-MARNE,CS,,
94,94.019.117,51246477700014,CANDIDO,RUE GAY LUSSAC 16 A 28,94430,CHENNEVIERES-SUR-MARNE,CS,,
94,94.021.001,33017763500050,PALIMEX,BAT E4 DU MIN DE PARIS RUNGIS 2 AV DE FLANDRE BAT E4 DU MIN DE PARIS RUNGIS,94550,CHEVILLY-LARUE,CS,,
94,94.021.009,49492915100020,JET FREEZE,MIN DE RUNGIS 30 AV DE LA VILLETTE,94550,CHEVILLY-LARUE,CS,,
94,94.021.010,95950308700311,CLASQUIN SA - CLASQUIN,RUNGIS MIN 30 AV DE LA VILLETTE,94550,CHEVILLY-LARUE,RW,,
94,94.021.011,50791664100081,DELIFRESH,FLEURS 360 64 AV DE LA VILLETTE FLEURS 360,94550,CHEVILLY-LARUE,CS,,
94,94.021.012,47752727900046,CANTREL,VIANDE 30123 BAT VM1 5 RUE DE L AUBRAC MIN VIANDE 30123 BAT VM1,94550,CHEVILLY-LARUE,CS,IX(PP),
94,94.021.019,45206566700035,NOMAD,"6 RUE HENRI DUNANT ",94550,CHEVILLY-LARUE,CS,RC(CUISCEN);VIII(PP);VI(PP),
94,94.022.002,38522402700024,FJORD KING,6-8 6 AV DANVILLE 6-8,94600,CHOISY-LE-ROI,CS,VIII(FFPP);VIII(PP),
94,94.022.003,50757911800013,KING SEA FOOD,"7 AV DANVILLE ",94600,CHOISY-LE-ROI,CS,VIII(FFPP),
94,94.022.004,32584490000044,HAUKY,162-164-166 166 RUE CONSTANT COQUELIN 162-164-166,94600,CHOISY-LE-ROI,CS,VIII(PP);VI(PP);V(MP),
94,94.022.006,40161986100016,PARIS STORE CASH,11 A 21 11 RUE DOCTEUR ROUX 11 A 21,94600,CHOISY-LE-ROI,CS,,
94,94.022.008,30946739700050,ORIENTAL KITCHEN,"23 AV ROSA LUXEMBOURG ",94600,CHOISY-LE-ROI,CS,,
94,94.022.038,44316040300012,YI DA FOODS SARL,"1 VOIE DE L EPINETTE ",94600,CHOISY-LE-ROI,CS,VIII(PP);VI(PP);V(MP),
94,94.028.055,50239755700021,KHADISPAL,6 RUE SAUSSURE,94000,CRETEIL,CS,,
94,94.028.056,53863024500024,DELI PLANETE,ZI LES PETITES HAIES 6 RUE JEAN LEMOINE ZI LES PETITES HAIES,94000,CRETEIL,CS,I(CP);II(CP);VIII(PP);VI(PP);V(MP),
94,94.033.042,33315878000036,PASTA SIRIO,"17 AV PARMENTIER ",94120,FONTENAY-SOUS-BOIS,CS,VIII(FFPP);VIII(PP);VI(PP),
94,94.033.047,33025598500096,SOCIETE DES CONCEPTS ALIMENTAIRES,PARC DU PERIPOLE LOT B101 VALAD 33 AV MAL DE LATTRE DE TASSIGNY LOT B101 VALAD PARC DU PERIPOLE,94120,FONTENAY-SOUS-BOIS,CS,,
94,94.038.200,79451202000023,L'ATELIER DES BOUCHERIES NIVERNAISES,"3 RUE DES MARRONNIERS ",94240,L'HAY-LES-ROSES,CS,I(CP),
94,94.041.002,36780140400461,FM FRANCE,PARC CARRE IVRY 128 B AVENUE JEAN JAURES,94200,IVRY-SUR-SEINE,CS,,
94,94.041.008,84506148000024,CHASSINEAU,"16 RUE PIERRE ET MARIE CURIE ",94200,IVRY-SUR-SEINE,CS,I(CP);II(CP),
94,94.041.036,32834018700058,SAS GOUTILLE,PARC DU MURE 1 128 B AV JEAN JAURES PARC DU MURE 1,94200,IVRY-SUR-SEINE,CS,IX(PP);VIII(PP);VI(PP),
94,94.041.105,40833633700022,THAI SING FOOD,"6 RUE ROBERT DEGERT ",94200,IVRY-SUR-SEINE,CS,,
94,94.041.300,44115292300021,SARL GILLES VEROT,"45 RUE GASTON PICARD ",94200,IVRY-SUR-SEINE,CS,VIII(PP);VI(PP),
94,94.041.320,31573419400121,KAVIARI SAS,3-5 3 ALL DE LA SEINE 3-5,94200,IVRY-SUR-SEINE,CS,VIII(FFPP);VIII(PP),
94,94.054.001,31902600100028,BOUCHERIE LALAUZE,17 RUE DES CARRIERES RUE DU BAS MARIN 17 RUE DES CARRIERES,94310,ORLY,CS,I(CP);II(CP);III(CP),
94,94.054.002,50800257300014,EUROLARKIN,17 RUE DU KEFIR 17-19,94310,ORLY,RW,,
94,94.054.003,41857486900149,LOGISTIQUE INTERNATIONALE ALIMENTAIRE SAS,"8 QUAI DE BOULOGNE ",94150,RUNGIS,CS,,
94,94.054.007,48794422500027,HALL'ASKA LOGISTICS,SENIA 623 3 RUE DES QUINZE ARPENTS SENIA 623,94310,ORLY,CS,,
94,94.054.008,31766329200033,GAUTIER MERRET TRANSPORTS - STG ORLY,ZI DU SENIA 6 RUE DU MOULIN A CAILLOUX ZONE INDUSTRIELLE DU SENIA,94310,ORLY,CS,,
94,94.054.009,30249095800014,UGALAIT,"SENIA 25 RUE DU MAILLARD ",94310,ORLY,CS,IX(PP),
94,94.054.013,34186412200013,SOFRILOG ORLY,SENIA 58 RUE DU KEFIR N° 58 A 62,94310,ORLY,CS,,
94,94.054.015,37913249100059,AFRETAIR,SENIA 17 RUE DU KEFIR BP 630,94667,ORLY,CS,,
94,94.054.016,43920636800334,SETCARGO INTERNATIONAL,130 PLACE DE LA RESIDENCE,94310,ORLY,CS,,
94,94.054.019,30755902100059,SDP RUNGIS,SENIA 8 RUE DES OLIVIERS 6-8  SENIA 327,94310,ORLY,CS,,
94,94.054.020,34320791600127,STAR'S SERVICE,VOIE DES COSMONAUTES,94310,ORLY,CS,,
94,94.054.026,39521450500038,LE COCHON CREOLE,ORLY SENIA 6 CHE DES CARRIERES ORLY SENIA,94310,ORLY,CS,I(CP);VIII(PP);VI(PP),
94,94.054.060,34787248300040,HAK HUOT,SENIA 12 RUE DU BAS MARIN SENIA,94310,ORLY,CS,I(CP);II(CP);VI(PP),
94,94.054.067,40161625500022,ILE DE FRANCE FRIGO,ZONE SENIA 12 RUE DES LANCES ZONE SENIA,94310,ORLY,CS,,
94,94.054.139,34186412200047,SOFRILOG ORLY,SENIA 3 RUE DU KEFIR 3-9,94310,ORLY,CS,,
